Volatility 3 Framework 2.27.0

Offset	Name
0x8c88b64b5ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64b6b30	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.P1706cafe#\01127ec4a357ad8c7827b2a4c8aa7960\Microsoft.PowerShell.Commands.Diagnostics.ni.dll
0x8c88b64b8160	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64b87d0	\Windows\SoftwareDistribution\DataStore\Logs\edb.loglog
0x8c88b64b8960	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64b9210	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64b94b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ba350	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ba7d0	\$Directory
0x8c88b64bad60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64baef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64bbef0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusinessDemoR_BypassTrial365-ul-oob.xrm-ms
0x8c88b64bc080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64bd080	\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\FB0D848F74F70BB2EAA93746D24D9749
0x8c88b64be080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64c01e0	\Endpoint
0x8c88b64c07c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64c1190	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64c5ca0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64c69c0	\Users\tdungan\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\FB0D848F74F70BB2EAA93746D24D9749
0x8c88b64c7140	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64c9850	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64cc080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ce2b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ce8c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ceef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64cf630	\$Directory
0x8c88b64cfd40	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64d0960	\$Directory
0x8c88b64d1ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64d2080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64d22c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64d26c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64d2e40	\$Directory
0x8c88b64d46a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64d4ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64d5790	\Program Files (x86)\Microsoft Office\root\Document Themes 16\Theme Colors\Green Yellow.xml
0x8c88b64d6a00	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64d7850	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64d7ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64d8ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64db280	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64dbbb0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64dc080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64dc250	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64dcef0	\Program Files (x86)\Microsoft Office\root\Office16\1033\OcPubRes.dll
0x8c88b64ddbd0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64de280	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64de9d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64e1ac0	\Users\tdungan\AppData\Local\Microsoft\Windows\Explorer\ThumbCacheToDelete
0x8c88b64e2c10	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64e4bc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64e5a60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64e6580	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64e65b0	昈뙎貈￿昈뙎貈￿
0x8c88b64e8340	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64e84e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64e8870	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64e8be0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64e8ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\Office Setup Controller\Office.en-us\BRANDING.DLL
0x8c88b64e9080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ec3a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ecb50	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ed080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ed4a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ee440	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ee740	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ee8d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64eecb0	\Windows\System32\mferror.dll
0x8c88b64eeef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64f1ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64f4080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64f4d60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64f4ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64f53a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64f7860	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64f7cc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64f9870	\Windows\System32\iologmsg.dll
0x8c88b64f9e40	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64fa830	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64fbcc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64fc080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64fc210	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64fd4c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64fd730	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64fdef0	\Windows\System32\en-US\KernelBase.dll.mui
0x8c88b64fe080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64fe770	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64feb50	\Windows\assembly\NativeImages_v4.0.30319_64\System.Configuration\27ab29b5dd5fe35deecebd5b64e159db\System.Configuration.ni.dll.aux
0x8c88b64ff290	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ff570	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b64ffb50	\Windows\System32\StorageUsage.dll
0x8c88b64ffef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6500d60	\Program Files (x86)\Microsoft Office\root\Licenses16\MondoR_Trial-pl.xrm-ms
0x8c88b6500ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6502c90	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6504080	\Windows\Prefetch\MCUPDATE.EXE-3E7ED03C.pf
0x8c88b65044e0	\Program Files (x86)\Microsoft Office\root\Office16\Interceptor.dll
0x8c88b6506bd0	\$Directory
0x8c88b6508790	\Program Files (x86)\Microsoft Office\root\Licenses16\ProfessionalR_Trial-pl.xrm-ms
0x8c88b6508ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProfessionalR_Retail-ul-phn.xrm-ms
0x8c88b6509cd0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b650aef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ExcelR_Retail-ppd.xrm-ms
0x8c88b650b6e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b650e080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b650e290	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b650ea40	\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.Management.Infrastructure\v4.0_1.0.0.0__31bf3856ad364e35\Microsoft.Management.Infrastructure.dll
0x8c88b6510610	\ProgramData\Microsoft\IdentityCRL\production\ppcrlconfig600.dll
0x8c88b6510ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b65118e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6513b10	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6514080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6514b30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6514cc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6515bf0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6516930	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6516ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6517540	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6518080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6519800	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6519af0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6519d50	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b651a380	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b651a890	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b651aef0	\Windows\Prefetch\AUDIODG.EXE-BDFD3029.pf
0x8c88b651c690	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b651cc80	\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_10.0.16299.98_c1b9de98742315dd6328144518611d70ae588dde_00000000_6c92a9e2\Report.wer.tmp
0x8c88b651d680	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b651e080	\$Directory
0x8c88b651f640	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b651fcc0	\Program Files\WindowsApps\Microsoft.WindowsFeedbackHub_1.1712.1141.0_x64__8wekyb3d8bbwe\PilotshubApp.dll
0x8c88b6521160	\ProgramData\Microsoft\Windows\AppRepository\Microsoft.MicrosoftSolitaireCollection_4.2.8172.0_neutral_~_8wekyb3d8bbwe.xml
0x8c88b6522520	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b65228e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b65245c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6525260	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6526590	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6526720	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6526ef0	\Windows\Prefetch\DASHLANEINSTALLER.EXE-5B7983DF.pf
0x8c88b65273a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6527a00	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6528360	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b65286c0	\kw_pipe_server_tdungan
0x8c88b652a590	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b652c080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b652ca90	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b652e990	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b652f6a0	\Program Files (x86)\Microsoft Office\root\Licenses16\OneNoteFreeR_Bypass-ppd.xrm-ms
0x8c88b65303a0	\Users\tdungan\AppData\Local\Microsoft\OneDrive\logs\Business1\SyncEngine-2018-9-6.62.7804.369.odlgz
0x8c88b6531ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6531ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6532580	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6533080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6533670	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6533cd0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6533ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6534860	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6534ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6535080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6535790	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b65359e0	\$Directory
0x8c88b6535ef0	\Windows\System32\netshell.dll
0x8c88b6536340	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6536ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b65386b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6538dc0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusinessR_OEM_Perp3-pl.xrm-ms
0x8c88b653a280	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b653a720	\$Directory
0x8c88b653aef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b653c3f0	\Users\tdungan\AppData\Local\Packages\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData\FB0D848F74F70BB2EAA93746D24D9749
0x8c88b653c650	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b653d080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b653d710	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b653e8c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b653eb30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b653ecc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b653f910	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\af\Microsoft.Mashup.Client.Excel.resources.dll
0x8c88b65427b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6544660	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6544d60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6544ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b65464c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6546d90	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6547080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6547d30	\Windows\System32\en-US\cscsvc.dll.mui
0x8c88b654a080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b654a210	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b654d580	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b654d880	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b654eef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b654f080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b654f380	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b654f7a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6550cc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6551680	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6551a40	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessRuntimeR_PrepidBypass-ul-oob.xrm-ms
0x8c88b65524d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6552700	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6552930	\Users\tdungan\Downloads
0x8c88b6552ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b65532e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6553800	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6553d00	\Windows\System32\drivers\HipShieldK.sys
0x8c88b6554ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b65555d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6555790	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6555ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6556080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6556c30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6556dc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6557170	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b65573e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6557810	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6557a50	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6557be0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b6557ef0	\Windows\System32\MdmCommon.dll
0x8c88b65598c0	\$Directory
0x8c88b6559a50	\kw_pipe_plugin_dp__________________________________wstdungan
